Elapsed Time   , Data  , ADC     , StartCells, OpenWire, Discharge, StartAux   , StartStatus, BRD#01 ADDR , CELL01, CELL02, CELL03, CELL04, CELL05, CELL06, CELL07, CELL08, CELL09, CELL10, CELL11, CELL12, GPIO1, GPIO2, GPIO3, GPIO4, GPIO5, VREF2, SOC   , ITMP  , VREGA , VREGD , 
0000:06:03.681, 708, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3373, 2.2979, 1.3047, 2.3333, 2.3240, 0.0000, 0.1141, 0.0000, 0.0101, 0.0420, 0.0297, 3.9892, 4.0514, 0.0000, 5.0173, 5.0169, 3.0023, 11.9940, 2.2796, 5.0585, 3.2056, 
0000:06:04.194, 709, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3374, 2.2980, 1.3047, 2.3333, 2.3241, 0.0000, 0.1143, 0.0000, 0.0102, 0.0421, 0.0298, 3.9882, 4.0518, 0.0000, 5.0170, 5.0174, 3.0022, 11.9940, 2.2795, 5.0590, 3.2056, 
0000:06:04.712, 710, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3374, 2.2981, 1.3047, 2.3333, 2.3243, 0.0000, 0.1140, 0.0000, 0.0101, 0.0420, 0.0299, 3.9900, 4.0523, 0.0000, 5.0173, 5.0173, 3.0022, 11.9960, 2.2797, 5.0589, 3.2057, 
0000:06:05.230, 711, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3374, 2.2980, 1.3046, 2.3333, 2.3241, 0.0000, 0.1133, 0.0000, 0.0100, 0.0424, 0.0303, 3.9889, 4.0522, 0.0000, 5.0174, 5.0171, 3.0023, 11.9940, 2.2800, 5.0591, 3.2053, 
0000:06:05.770, 712, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3374, 2.2980, 1.3046, 2.3333, 2.3241, 0.0000, 0.1123, 0.0000, 0.0101, 0.0430, 0.0310, 3.9889, 4.0532, 0.0000, 5.0172, 5.0175, 3.0023, 11.9960, 2.2794, 5.0589, 3.2055, 
0000:06:06.302, 713, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3333, 2.3241, 0.0000, 0.1117, 0.0000, 0.0101, 0.0433, 0.0312, 3.9900, 4.0525, 0.0000, 5.0178, 5.0172, 3.0023, 11.9960, 2.2796, 5.0595, 3.2054, 
0000:06:06.803, 714, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3333, 2.3241, 0.0000, 0.1134, 0.0000, 0.0103, 0.0426, 0.0301, 3.9892, 4.0522, 0.0000, 5.0178, 5.0173, 3.0022, 11.9980, 2.2797, 5.0591, 3.2055, 
0000:06:07.321, 715, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3373, 2.2980, 1.3046, 2.3331, 2.3240, 0.0000, 0.1130, 0.0000, 0.0102, 0.0425, 0.0305, 3.9892, 4.0511, 0.0000, 5.0172, 5.0170, 3.0022, 11.9960, 2.2795, 5.0591, 3.2057, 
0000:06:07.828, 716, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2981, 1.3046, 2.3332, 2.3240, 0.0000, 0.1129, 0.0000, 0.0102, 0.0427, 0.0304, 3.9898, 4.0517, 0.0000, 5.0170, 5.0174, 3.0024, 11.9960, 2.2793, 5.0593, 3.2054, 
0000:06:08.364, 717, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3373, 2.2979, 1.3046, 2.3333, 2.3241, 0.0000, 0.1127, 0.0000, 0.0103, 0.0425, 0.0306, 3.9896, 4.0517, 0.0000, 5.0173, 5.0171, 3.0023, 11.9940, 2.2791, 5.0590, 3.2056, 
0000:06:08.868, 718, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2980, 1.3046, 2.3332, 2.3240, 0.0000, 0.1138, 0.0000, 0.0102, 0.0422, 0.0298, 3.9899, 4.0524, 0.0000, 5.0174, 5.0177, 3.0023, 11.9960, 2.2792, 5.0598, 3.2058, 
0000:06:09.404, 719, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3332, 2.3240, 0.0000, 0.1114, 0.0000, 0.0102, 0.0434, 0.0315, 3.9909, 4.0526, 0.0000, 5.0173, 5.0174, 3.0023, 11.9940, 2.2795, 5.0592, 3.2057, 
0000:06:09.935, 720, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2979, 1.3046, 2.3332, 2.3240, 0.0000, 0.1128, 0.0000, 0.0102, 0.0426, 0.0303, 3.9894, 4.0532, 0.0000, 5.0177, 5.0171, 3.0023, 11.9980, 2.2797, 5.0592, 3.2059, 
0000:06:10.452, 721, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2979, 1.3046, 2.3333, 2.3240, 0.0000, 0.1118, 0.0000, 0.0102, 0.0430, 0.0312, 3.9887, 4.0521, 0.0000, 5.0180, 5.0179, 3.0023, 11.9980, 2.2793, 5.0596, 3.2057, 
0000:06:10.975, 722, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3333, 2.3240, 0.0000, 0.1125, 0.0000, 0.0102, 0.0429, 0.0309, 3.9896, 4.0522, 0.0000, 5.0181, 5.0179, 3.0021, 11.9960, 2.2793, 5.0594, 3.2056, 
0000:06:11.477, 723, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3331, 2.3240, 0.0000, 0.1136, 0.0000, 0.0102, 0.0423, 0.0300, 3.9903, 4.0523, 0.0000, 5.0175, 5.0177, 3.0023, 11.9960, 2.2791, 5.0588, 3.2058, 
0000:06:11.980, 724, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3047, 2.3332, 2.3240, 0.0000, 0.1142, 0.0000, 0.0103, 0.0419, 0.0295, 3.9891, 4.0530, 0.0000, 5.0174, 5.0174, 3.0023, 11.9960, 2.2794, 5.0589, 3.2052, 
0000:06:12.499, 725, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3331, 2.3240, 0.0000, 0.1134, 0.0000, 0.0103, 0.0424, 0.0300, 3.9903, 4.0516, 0.0000, 5.0171, 5.0171, 3.0023, 11.9960, 2.2791, 5.0585, 3.2060, 
0000:06:13.002, 726, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3192, 1.3374, 2.2979, 1.3047, 2.3331, 2.3241, 0.0000, 0.1142, 0.0000, 0.0101, 0.0420, 0.0295, 3.9887, 4.0518, 0.0000, 5.0174, 5.0169, 3.0022, 11.9940, 2.2792, 5.0592, 3.2059, 
0000:06:13.520, 727, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2980, 1.3047, 2.3333, 2.3241, 0.0000, 0.1127, 0.0000, 0.0102, 0.0427, 0.0308, 3.9897, 4.0518, 0.0000, 5.0176, 5.0173, 3.0023, 11.9960, 2.2794, 5.0587, 3.2057, 
0000:06:14.021, 728, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3047, 2.3332, 2.3241, 0.0000, 0.1139, 0.0000, 0.0101, 0.0423, 0.0300, 3.9890, 4.0511, 0.0000, 5.0175, 5.0176, 3.0023, 11.9960, 2.2792, 5.0595, 3.2056, 
0000:06:14.540, 729, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3047, 2.3332, 2.3240, 0.0000, 0.1145, 0.0000, 0.0102, 0.0420, 0.0295, 3.9895, 4.0511, 0.0000, 5.0174, 5.0172, 3.0022, 11.9960, 2.2792, 5.0588, 3.2055, 
0000:06:15.057, 730, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3047, 2.3333, 2.3240, 0.0000, 0.1138, 0.0000, 0.0101, 0.0424, 0.0300, 3.9879, 4.0518, 0.0000, 5.0169, 5.0177, 3.0022, 11.9960, 2.2797, 5.0588, 3.2056, 
0000:06:15.573, 731, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2980, 1.3047, 2.3333, 2.3240, 0.0000, 0.1135, 0.0000, 0.0101, 0.0424, 0.0303, 3.9891, 4.0520, 0.0000, 5.0173, 5.0174, 3.0023, 11.9960, 2.2796, 5.0590, 3.2062, 
0000:06:16.099, 732, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3375, 2.2979, 1.3047, 2.3333, 2.3241, 0.0000, 0.1128, 0.0000, 0.0102, 0.0428, 0.0306, 3.9898, 4.0530, 0.0000, 5.0175, 5.0175, 3.0023, 11.9960, 2.2796, 5.0593, 3.2055, 
0000:06:16.601, 733, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3046, 2.3331, 2.3240, 0.0000, 0.1138, 0.0000, 0.0102, 0.0423, 0.0301, 3.9890, 4.0526, 0.0000, 5.0174, 5.0179, 3.0023, 11.9960, 2.2796, 5.0595, 3.2057, 
0000:06:17.105, 734, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3375, 2.2980, 1.3047, 2.3332, 2.3241, 0.0000, 0.1142, 0.0000, 0.0102, 0.0419, 0.0299, 3.9894, 4.0538, 0.0000, 5.0177, 5.0176, 3.0022, 11.9960, 2.2795, 5.0595, 3.2058, 
0000:06:17.639, 735, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3374, 2.2980, 1.3047, 2.3333, 2.3241, 0.0000, 0.1118, 0.0000, 0.0099, 0.0432, 0.0312, 3.9894, 4.0512, 0.0000, 5.0172, 5.0175, 3.0023, 11.9960, 2.2791, 5.0594, 3.2058, 
0000:06:18.157, 736, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3375, 2.2979, 1.3047, 2.3333, 2.3241, 0.0000, 0.1135, 0.0000, 0.0101, 0.0422, 0.0299, 3.9897, 4.0520, 0.0000, 5.0176, 5.0173, 3.0022, 11.9960, 2.2792, 5.0595, 3.2057, 
0000:06:18.660, 737, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3193, 1.3374, 2.2979, 1.3048, 2.3333, 2.3239, 0.0000, 0.1140, 0.0000, 0.0103, 0.0420, 0.0299, 3.9894, 4.0524, 0.0000, 5.0178, 5.0171, 3.0023, 11.9920, 2.2794, 5.0594, 3.2058, 
0000:06:19.177, 738, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3194, 1.3375, 2.2979, 1.3047, 2.3333, 2.3241, 0.0000, 0.1138, 0.0000, 0.0101, 0.0422, 0.0301, 3.9886, 4.0511, 0.0000, 5.0176, 5.0175, 3.0022, 11.9980, 2.2792, 5.0593, 3.2054, 
0000:06:19.678, 739, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3251, 1.3467, 2.3036, 1.3136, 2.3386, 2.3347, 0.0000, 0.1148, 0.0001, 0.0108, 0.0428, 0.0302, 3.9895, 4.0526, 0.0000, 5.0175, 5.0176, 3.0022, 12.0460, 2.2791, 5.0589, 3.2057, 
0000:06:20.180, 740, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3367, 1.3680, 2.3152, 1.3338, 2.3490, 2.3558, 0.0000, 0.1156, 0.0009, 0.0119, 0.0444, 0.0318, 3.9885, 4.0521, 0.0000, 5.0172, 5.0169, 3.0022, 12.1460, 2.2795, 5.0592, 3.2059, 
0000:06:20.697, 741, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3361, 1.3731, 2.3152, 1.3377, 2.3484, 2.3538, 0.0000, 0.1160, 0.0006, 0.0112, 0.0435, 0.0309, 3.9890, 4.0532, 0.0000, 5.0174, 5.0174, 3.0023, 12.1540, 2.2792, 5.0587, 3.2053, 
0000:06:21.199, 742, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3364, 1.3738, 2.3159, 1.3383, 2.3484, 2.3535, 0.0000, 0.1179, 0.0013, 0.0112, 0.0427, 0.0300, 3.9893, 4.0517, 0.0000, 5.0175, 5.0179, 3.0021, 12.1520, 2.2794, 5.0596, 3.2058, 
0000:06:21.740, 743, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3364, 1.3736, 2.3164, 1.3383, 2.3484, 2.3527, 0.0000, 0.1169, 0.0006, 0.0106, 0.0430, 0.0306, 3.9895, 4.0533, 0.0000, 5.0172, 5.0167, 3.0022, 12.1580, 2.2793, 5.0591, 3.2057, 
0000:06:22.243, 744, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3536, 1.4023, 2.3333, 1.3654, 2.3638, 2.3835, 0.0000, 0.1185, 0.0018, 0.0123, 0.0453, 0.0329, 3.9882, 4.0516, 0.0000, 5.0174, 5.0172, 3.0022, 12.2960, 2.2793, 5.0587, 3.2059, 
0000:06:22.729, 745, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3549, 1.4077, 2.3353, 1.3699, 2.3647, 2.3845, 0.0000, 0.1223, 0.0032, 0.0118, 0.0428, 0.0297, 3.9892, 4.0521, 0.0000, 5.0173, 5.0170, 3.0022, 12.3140, 2.2794, 5.0587, 3.2058, 
0000:06:23.248, 746, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3561, 1.4100, 2.3371, 1.3720, 2.3656, 2.3854, 0.0000, 0.1226, 0.0028, 0.0115, 0.0429, 0.0301, 3.9884, 4.0517, 0.0000, 5.0175, 5.0174, 3.0022, 12.3180, 2.2794, 5.0592, 3.2062, 
0000:06:23.781, 747, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3310, 1.3664, 2.3130, 1.3308, 2.3425, 2.3391, 0.0000, 0.1216, 0.0009, 0.0086, 0.0392, 0.0266, 3.9890, 4.0521, 0.0000, 5.0170, 5.0170, 3.0022, 12.1040, 2.2794, 5.0594, 3.2063, 
0000:06:24.298, 748, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3320, 1.3608, 2.3136, 1.3269, 2.3434, 2.3410, 0.0000, 0.1195, 0.0000, 0.0093, 0.0417, 0.0295, 3.9899, 4.0527, 0.0000, 5.0174, 5.0173, 3.0022, 12.1000, 2.2794, 5.0592, 3.2055, 
0000:06:24.815, 749, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3322, 1.3598, 2.3136, 1.3262, 2.3435, 2.3414, 0.0000, 0.1179, 0.0000, 0.0092, 0.0425, 0.0306, 3.9888, 4.0522, 0.0000, 5.0177, 5.0179, 3.0022, 12.1000, 2.2792, 5.0592, 3.2059, 
0000:06:25.312, 750, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3322, 1.3596, 2.3135, 1.3260, 2.3435, 2.3414, 0.0000, 0.1194, 0.0000, 0.0096, 0.0416, 0.0294, 3.9887, 4.0502, 0.0000, 5.0173, 5.0172, 3.0022, 12.1000, 2.2792, 5.0592, 3.2058, 
0000:06:25.821, 751, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3323, 1.3595, 2.3136, 1.3260, 2.3435, 2.3414, 0.0000, 0.1177, 0.0000, 0.0095, 0.0422, 0.0304, 3.9891, 4.0520, 0.0000, 5.0175, 5.0172, 3.0023, 12.0980, 2.2792, 5.0595, 3.2061, 
0000:06:26.343, 752, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3323, 1.3595, 2.3135, 1.3262, 2.3435, 2.3414, 0.0000, 0.1171, 0.0000, 0.0098, 0.0425, 0.0305, 3.9904, 4.0533, 0.0000, 5.0177, 5.0179, 3.0023, 12.1000, 2.2796, 5.0593, 3.2055, 
0000:06:26.847, 753, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3323, 1.3595, 2.3134, 1.3263, 2.3435, 2.3413, 0.0000, 0.1179, 0.0000, 0.0099, 0.0421, 0.0298, 3.9905, 4.0534, 0.0000, 5.0179, 5.0177, 3.0022, 12.0980, 2.2794, 5.0588, 3.2064, 
0000:06:27.366, 754, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3323, 1.3596, 2.3135, 1.3263, 2.3434, 2.3414, 0.0000, 0.1163, 0.0000, 0.0099, 0.0430, 0.0311, 3.9892, 4.0522, 0.0000, 5.0176, 5.0169, 3.0022, 12.1000, 2.2788, 5.0591, 3.2056, 
0000:06:27.884, 755, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3324, 1.3596, 2.3136, 1.3263, 2.3434, 2.3413, 0.0000, 0.1169, 0.0000, 0.0100, 0.0426, 0.0302, 3.9881, 4.0519, 0.0000, 5.0176, 5.0167, 3.0022, 12.1000, 2.2791, 5.0592, 3.2061, 
0000:06:28.387, 756, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3324, 1.3597, 2.3137, 1.3266, 2.3435, 2.3415, 0.0000, 0.1178, 0.0000, 0.0102, 0.0421, 0.0298, 3.9880, 4.0518, 0.0000, 5.0174, 5.0171, 3.0023, 12.0980, 2.2793, 5.0591, 3.2058, 
0000:06:28.920, 757, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3324, 1.3597, 2.3136, 1.3265, 2.3434, 2.3413, 0.0000, 0.1161, 0.0000, 0.0101, 0.0427, 0.0309, 3.9882, 4.0522, 0.0000, 5.0178, 5.0173, 3.0023, 12.0980, 2.2792, 5.0592, 3.2061, 
0000:06:29.459, 758, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3323, 1.3598, 2.3135, 1.3265, 2.3434, 2.3413, 0.0000, 0.1147, 0.0000, 0.0101, 0.0432, 0.0314, 3.9885, 4.0514, 0.0000, 5.0174, 5.0176, 3.0022, 12.1000, 2.2791, 5.0592, 3.2060, 
0000:06:29.962, 759, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3324, 1.3598, 2.3137, 1.3267, 2.3434, 2.3412, 0.0000, 0.1165, 0.0000, 0.0102, 0.0424, 0.0300, 3.9895, 4.0517, 0.0000, 5.0175, 5.0175, 3.0022, 12.0980, 2.2792, 5.0590, 3.2059, 
0000:06:30.481, 760, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3324, 1.3597, 2.3138, 1.3267, 2.3434, 2.3412, 0.0000, 0.1167, 0.0000, 0.0101, 0.0423, 0.0296, 3.9877, 4.0521, 0.0000, 5.0175, 5.0173, 3.0022, 12.1000, 2.2793, 5.0595, 3.2055, 
0000:06:31.002, 761, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3262, 1.3493, 2.3075, 1.3166, 2.3374, 2.3293, 0.0000, 0.1151, 0.0000, 0.0094, 0.0422, 0.0300, 3.9892, 4.0519, 0.0000, 5.0171, 5.0173, 3.0023, 12.0440, 2.2790, 5.0591, 3.2059, 
0000:06:31.517, 762, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3259, 1.3454, 2.3068, 1.3131, 2.3371, 2.3288, 0.0000, 0.1159, 0.0000, 0.0098, 0.0420, 0.0300, 3.9885, 4.0514, 0.0000, 5.0174, 5.0171, 3.0022, 12.0380, 2.2791, 5.0586, 3.2060, 
0000:06:32.035, 763, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3256, 1.3440, 2.3066, 1.3119, 2.3370, 2.3289, 0.0000, 0.1147, 0.0000, 0.0096, 0.0424, 0.0304, 3.9885, 4.0523, 0.0000, 5.0173, 5.0171, 3.0024, 12.0340, 2.2791, 5.0592, 3.2055, 
0000:06:32.537, 764, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3253, 1.3433, 2.3061, 1.3112, 2.3368, 2.3286, 0.0000, 0.1154, 0.0000, 0.0099, 0.0420, 0.0297, 3.9883, 4.0519, 0.0000, 5.0173, 5.0171, 3.0022, 12.0320, 2.2791, 5.0585, 3.2053, 
0000:06:33.054, 765, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3252, 1.3430, 2.3059, 1.3109, 2.3367, 2.3284, 0.0000, 0.1146, 0.0000, 0.0099, 0.0423, 0.0301, 3.9906, 4.0535, 0.0000, 5.0171, 5.0174, 3.0022, 12.0300, 2.2791, 5.0589, 3.2056, 
0000:06:33.557, 766, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3250, 1.3428, 2.3057, 1.3106, 2.3366, 2.3282, 0.0000, 0.1154, 0.0000, 0.0102, 0.0419, 0.0295, 3.9893, 4.0529, 0.0000, 5.0178, 5.0173, 3.0023, 12.0300, 2.2788, 5.0595, 3.2056, 
0000:06:34.061, 767, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3249, 1.3425, 2.3054, 1.3104, 2.3365, 2.3282, 0.0000, 0.1156, 0.0000, 0.0100, 0.0420, 0.0294, 3.9885, 4.0519, 0.0000, 5.0178, 5.0173, 3.0022, 12.0260, 2.2791, 5.0590, 3.2056, 
0000:06:34.583, 768, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3249, 1.3425, 2.3053, 1.3101, 2.3363, 2.3280, 0.0000, 0.1145, 0.0000, 0.0100, 0.0426, 0.0302, 3.9879, 4.0514, 0.0000, 5.0174, 5.0174, 3.0023, 12.0260, 2.2789, 5.0590, 3.2059, 
0000:06:35.087, 769, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3245, 1.3423, 2.3052, 1.3101, 2.3362, 2.3279, 0.0000, 0.1151, 0.0000, 0.0099, 0.0422, 0.0299, 3.9901, 4.0528, 0.0000, 5.0175, 5.0178, 3.0023, 12.0260, 2.2792, 5.0595, 3.2057, 
0000:06:35.589, 770, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3244, 1.3421, 2.3048, 1.3099, 2.3361, 2.3277, 0.0000, 0.1165, 0.0000, 0.0101, 0.0415, 0.0291, 3.9897, 4.0528, 0.0000, 5.0177, 5.0174, 3.0021, 12.0240, 2.2787, 5.0592, 3.2058, 
0000:06:36.108, 771, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3243, 1.3420, 2.3046, 1.3098, 2.3361, 2.3278, 0.0000, 0.1141, 0.0000, 0.0099, 0.0427, 0.0305, 3.9882, 4.0517, 0.0000, 5.0171, 5.0168, 3.0022, 12.0220, 2.2787, 5.0588, 3.2058, 
0000:06:36.625, 772, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3242, 1.3419, 2.3046, 1.3097, 2.3359, 2.3275, 0.0000, 0.1132, 0.0000, 0.0099, 0.0429, 0.0311, 3.9894, 4.0513, 0.0000, 5.0175, 5.0171, 3.0023, 12.0240, 2.2789, 5.0593, 3.2061, 
0000:06:37.143, 773, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3242, 1.3419, 2.3044, 1.3096, 2.3359, 2.3275, 0.0000, 0.1142, 0.0000, 0.0102, 0.0424, 0.0304, 3.9885, 4.0511, 0.0000, 5.0175, 5.0171, 3.0021, 12.0240, 2.2789, 5.0587, 3.2060, 
0000:06:37.659, 774, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3240, 1.3417, 2.3042, 1.3096, 2.3358, 2.3274, 0.0000, 0.1141, 0.0000, 0.0101, 0.0424, 0.0303, 3.9895, 4.0531, 0.0000, 5.0176, 5.0174, 3.0022, 12.0240, 2.2789, 5.0590, 3.2058, 
0000:06:38.160, 775, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3240, 1.3417, 2.3043, 1.3095, 2.3357, 2.3274, 0.0000, 0.1148, 0.0000, 0.0102, 0.0422, 0.0296, 3.9889, 4.0525, 0.0000, 5.0174, 5.0175, 3.0023, 12.0200, 2.2788, 5.0595, 3.2056, 
0000:06:38.661, 776, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3238, 1.3415, 2.3041, 1.3094, 2.3357, 2.3273, 0.0000, 0.1151, 0.0000, 0.0101, 0.0418, 0.0296, 3.9880, 4.0516, 0.0000, 5.0178, 5.0175, 3.0022, 12.0200, 2.2788, 5.0592, 3.2056, 
0000:06:39.162, 777, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3237, 1.3415, 2.3038, 1.3093, 2.3356, 2.3273, 0.0000, 0.1155, 0.0000, 0.0102, 0.0418, 0.0296, 3.9899, 4.0528, 0.0000, 5.0178, 5.0177, 3.0022, 12.0220, 2.2791, 5.0594, 3.2055, 
0000:06:39.680, 778, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3236, 1.3415, 2.3038, 1.3095, 2.3357, 2.3271, 0.0000, 0.1142, 0.0000, 0.0100, 0.0424, 0.0304, 3.9884, 4.0511, 0.0000, 5.0173, 5.0176, 3.0022, 12.0200, 2.2788, 5.0588, 3.2059, 
0000:06:40.183, 779, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3236, 1.3415, 2.3038, 1.3094, 2.3356, 2.3270, 0.0000, 0.1149, 0.0000, 0.0101, 0.0421, 0.0300, 3.9893, 4.0518, 0.0000, 5.0175, 5.0170, 3.0022, 12.0200, 2.2787, 5.0591, 3.2056, 
0000:06:40.687, 780, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3235, 1.3414, 2.3036, 1.3092, 2.3355, 2.3270, 0.0000, 0.1155, 0.0000, 0.0100, 0.0418, 0.0295, 3.9889, 4.0513, 0.0000, 5.0168, 5.0168, 3.0023, 12.0220, 2.2787, 5.0589, 3.2057, 
0000:06:41.211, 781, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3234, 1.3414, 2.3034, 1.3093, 2.3354, 2.3270, 0.0000, 0.1145, 0.0000, 0.0100, 0.0423, 0.0301, 3.9887, 4.0509, 0.0000, 5.0176, 5.0169, 3.0023, 12.0200, 2.2792, 5.0593, 3.2057, 
0000:06:41.715, 782, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3233, 1.3415, 2.3033, 1.3092, 2.3353, 2.3269, 0.0000, 0.1150, 0.0000, 0.0100, 0.0420, 0.0295, 3.9896, 4.0544, 0.0000, 5.0173, 5.0176, 3.0022, 12.0200, 2.2789, 5.0592, 3.2062, 
0000:06:42.233, 783, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.3233, 1.3412, 2.3032, 1.3091, 2.3354, 2.3269, 0.0000, 0.1144, 0.0000, 0.0101, 0.0424, 0.0302, 3.9884, 4.0508, 0.0000, 5.0173, 5.0171, 3.0021, 12.0220, 2.2787, 5.0589, 3.2055, 
